file_name	c_a	c_g	c_t	t_a	t_c	t_g
summary-mt-4423.txt	27845	2942	155889	3831	12290	7129
summary-mt-4424.txt	27817	2983	156598	3800	12359	7091
summary-mt-4425.txt	27887	2898	156263	3612	12552	7108
summary-mt-4426.txt	27700	2984	155746	3758	12214	7155
summary-mt-4427.txt	28138	3057	156420	3688	12565	7061
summary-mt-4428.txt	27836	2912	156571	3559	12379	7019
summary-mt-4429.txt	27928	2989	156776	3739	12667	6949
summary-mt-442.txt	27741	3046	155930	3678	12532	7033
summary-mt-4430.txt	27920	3044	156076	3764	12364	7097
summary-mt-4431.txt	28255	2917	155958	3840	12398	7034
summary-mt-4432.txt	28150	2887	155842	3711	12362	7106
summary-mt-4433.txt	28151	2892	155648	3747	12515	7174
summary-mt-4434.txt	28237	2912	156360	3702	12428	6998
summary-mt-4435.txt	28178	2899	156541	3681	12540	7061
summary-mt-4436.txt	27913	2987	155658	3623	12213	7212
summary-mt-4437.txt	27807	2909	156530	3779	12371	6957
summary-mt-4438.txt	27914	3025	156867	3805	12325	7098
summary-mt-4439.txt	28094	2989	156029	3738	12411	7260
summary-mt-443.txt	28012	3102	156577	3573	12422	6998
summary-mt-4440.txt	28022	3023	157401	3749	12493	7306
summary-mt-4441.txt	27788	2988	156441	3677	12215	7015
summary-mt-4442.txt	28361	2982	156278	3787	12450	7194
summary-mt-4443.txt	27873	2928	156024	3714	12391	7117
summary-mt-4444.txt	28002	2988	155642	3716	12336	7145
summary-mt-4445.txt	27736	2953	155984	3671	12542	7033
summary-mt-4446.txt	28046	2988	156861	3850	12404	7188
summary-mt-4447.txt	28197	3019	156024	3681	12315	7141
summary-mt-4448.txt	27901	3075	156732	3718	12628	7076
summary-mt-4449.txt	27896	3024	156536	3594	12527	7049
summary-mt-444.txt	28160	2964	156113	3684	12228	7263
summary-mt-4450.txt	27911	2982	156247	3652	12122	7120
summary-mt-4451.txt	28205	3058	156266	3658	12388	6997
summary-mt-4452.txt	27959	2954	156399	3647	12437	7244
summary-mt-4453.txt	27834	2974	156320	3665	12122	7066
summary-mt-4454.txt	27995	2944	155801	3733	12355	7272
summary-mt-4455.txt	28215	3078	156452	3834	12356	6989
summary-mt-4456.txt	28119	3012	156007	3774	12320	7251
summary-mt-4457.txt	28001	2977	155030	3792	12425	7178
summary-mt-4458.txt	28118	2987	156522	3714	12366	7030
summary-mt-4459.txt	28092	3045	156867	3747	12449	7075
summary-mt-445.txt	27946	2987	156007	3688	12318	7174
summary-mt-4460.txt	27897	2916	156577	3723	12375	6939
summary-mt-4461.txt	27954	3108	156550	3698	12385	7071
summary-mt-4462.txt	28164	2998	156665	3704	12372	7280
summary-mt-4463.txt	27985	2929	155582	3718	12324	7289
summary-mt-4464.txt	27953	3001	156768	3718	12504	7093
summary-mt-4465.txt	28068	2942	156851	3690	12617	7157
summary-mt-4466.txt	27989	2971	155691	3665	12622	7060
summary-mt-4467.txt	28126	2973	156348	3701	12498	7094
summary-mt-4468.txt	27675	2921	155783	3690	11987	7194
summary-mt-4469.txt	27840	3034	155899	3660	12250	7212
summary-mt-446.txt	27893	3004	155907	3667	12333	7186
summary-mt-4470.txt	28309	2897	156412	3711	12363	7138
summary-mt-4471.txt	27874	2918	156423	3760	12200	7157
summary-mt-4472.txt	27958	2979	156000	3625	12645	7288
summary-mt-4473.txt	28134	3043	156603	3697	12269	7164
summary-mt-4474.txt	28040	2982	156809	3742	12361	7342
summary-mt-4475.txt	27834	3003	156472	3669	12629	7025
summary-mt-4476.txt	28128	2930	155768	3634	12414	7109
summary-mt-4477.txt	27675	2912	155967	3570	12456	7055
summary-mt-4478.txt	28144	2933	156987	3682	12389	7195
summary-mt-4479.txt	28311	2938	156207	3740	12452	7028
summary-mt-447.txt	27724	3004	156586	3723	12369	7254
summary-mt-4480.txt	28047	3028	155340	3687	12352	7062
summary-mt-4481.txt	27769	2996	156448	3661	12409	7098
summary-mt-4482.txt	28038	3009	155852	3745	12447	7055
summary-mt-4483.txt	27937	2959	156177	3756	12474	7206
summary-mt-4484.txt	28320	2997	156131	3585	12549	7110
summary-mt-4485.txt	27795	2969	157055	3683	12293	7215
summary-mt-4486.txt	27897	3031	156994	3703	12486	7110
summary-mt-4487.txt	28115	2927	156486	3782	12567	7166
summary-mt-4488.txt	27998	2968	156910	3674	12672	7327
summary-mt-4489.txt	27966	2937	156543	3616	12429	7062
summary-mt-448.txt	27809	3029	155613	3743	12584	7135
summary-mt-4490.txt	28157	2902	156649	3808	12466	7153
summary-mt-4491.txt	28089	3024	156912	3771	12656	7038
summary-mt-4492.txt	28169	2998	156069	3591	12348	7096
summary-mt-4493.txt	28119	3020	156758	3665	12644	7121
summary-mt-4494.txt	28271	2950	155628	3660	12527	7034
summary-mt-4495.txt	28093	2929	156618	3693	12361	7197
summary-mt-4496.txt	28034	2880	155863	3684	12700	7260
summary-mt-4497.txt	28004	3024	156492	3670	12316	7119
summary-mt-4498.txt	27984	2924	156444	3561	12384	7189
summary-mt-4499.txt	28202	2905	155773	3683	12405	6919
summary-mt-449.txt	27704	3008	156345	3742	12367	7172
summary-mt-44.txt	28189	3029	156009	3716	12412	7191
summary-mt-4500.txt	28009	2966	155917	3724	12468	7015
summary-mt-4501.txt	28073	3022	156440	3693	12483	7084
summary-mt-4502.txt	27983	2957	155925	3691	12425	7157
summary-mt-4503.txt	28166	2970	155848	3726	12381	7071
summary-mt-4504.txt	28000	3007	155672	3693	12460	7140
summary-mt-4505.txt	28066	2952	156275	3741	12490	7142
summary-mt-4506.txt	27910	2944	155810	3750	12606	7051
summary-mt-4507.txt	28246	2987	155584	3675	12226	7011
summary-mt-4508.txt	27983	2963	156224	3685	12374	7118
summary-mt-4509.txt	27826	2968	156127	3672	12487	7108
summary-mt-450.txt	28045	3004	155309	3752	12490	7098
summary-mt-4510.txt	27819	3026	155889	3704	12358	7269
summary-mt-4511.txt	27804	3043	156078	3624	12479	7209
summary-mt-4512.txt	27780	2911	155318	3663	12493	7222
summary-mt-4513.txt	27894	3069	156612	3694	12472	7177
summary-mt-4514.txt	28023	2922	156089	3747	12369	7143
summary-mt-4515.txt	27673	2933	156206	3735	12470	7160
summary-mt-4516.txt	27888	2964	156574	3663	12324	7096
summary-mt-4517.txt	27729	3041	156194	3783	12541	7055
summary-mt-4518.txt	27927	3035	156485	3645	12196	7140
summary-mt-4519.txt	28182	3039	156583	3714	12378	7208
summary-mt-451.txt	27833	2983	155784	3647	12272	7049
summary-mt-4520.txt	27854	2944	155495	3608	12318	7208
summary-mt-4521.txt	27770	2920	156760	3655	12308	7106
summary-mt-4522.txt	28074	3023	156605	3651	12402	7268
summary-mt-4523.txt	27895	3071	155998	3685	12296	7126
summary-mt-4524.txt	27888	2975	156837	3715	12081	7189
summary-mt-4525.txt	27759	2930	155862	3797	12454	7107
summary-mt-4526.txt	27874	2993	155990	3655	12382	7057
summary-mt-4527.txt	27835	3063	156407	3690	12316	7206
summary-mt-4528.txt	28055	2995	156785	3680	12524	7109
summary-mt-4529.txt	28320	2943	156381	3623	12437	7160
summary-mt-452.txt	28185	2939	156270	3677	12337	7216
summary-mt-4530.txt	28027	2932	156212	3700	12399	7224
summary-mt-4531.txt	28008	2925	155673	3751	12461	7117
summary-mt-4532.txt	27634	3037	156687	3845	12510	7086
summary-mt-4533.txt	27698	2919	155681	3691	12747	7206
summary-mt-4534.txt	28052	2905	156521	3729	12473	7056
summary-mt-4535.txt	28068	2984	156511	3804	12435	7317
summary-mt-4536.txt	28022	2949	156676	3613	12409	7190
summary-mt-4537.txt	27768	2948	155849	3716	12371	7134
summary-mt-4538.txt	28096	2995	156097	3683	12400	7251
summary-mt-4539.txt	28070	3002	156419	3649	12295	7238
summary-mt-453.txt	28075	2956	156428	3730	12495	7033
summary-mt-4540.txt	28046	2980	156604	3743	12503	7059
summary-mt-4541.txt	28219	2944	156503	3752	12243	7164
summary-mt-4542.txt	28005	3031	156647	3611	12609	7136
summary-mt-4543.txt	27714	3013	156181	3744	12676	7137
summary-mt-4544.txt	28125	2890	155820	3793	12475	7015
summary-mt-4545.txt	28195	3021	156761	3714	12259	7017
summary-mt-4546.txt	27955	3006	155564	3630	12304	7106
summary-mt-4547.txt	27998	2984	156887	3747	12545	7145
summary-mt-4548.txt	27665	2962	156401	3758	12333	7197
summary-mt-4549.txt	28475	2994	156519	3743	12471	7159
summary-mt-454.txt	28170	3068	156100	3709	12190	7105
summary-mt-4550.txt	27830	2971	156050	3572	12439	7242
summary-mt-4551.txt	27867	2983	157046	3715	12356	7260
summary-mt-4552.txt	28220	2995	156089	3714	12431	7020
summary-mt-4553.txt	28044	3000	155886	3694	12315	7231
summary-mt-4554.txt	27803	2966	155825	3673	12596	7197
summary-mt-4555.txt	28078	3137	156090	3634	12434	7196
summary-mt-4556.txt	27985	2974	156719	3692	12359	7090
summary-mt-4557.txt	27708	2991	155926	3637	12455	7130
summary-mt-4558.txt	28104	3063	157176	3735	12400	7035
summary-mt-4559.txt	27899	3042	156543	3659	12349	7255
summary-mt-455.txt	28054	2929	156344	3833	12330	7181
summary-mt-4560.txt	28240	3030	156397	3683	12497	7217
summary-mt-4561.txt	28122	2913	155468	3656	12164	7291
summary-mt-4562.txt	27985	2982	156341	3782	12570	7133
summary-mt-4563.txt	28200	2999	155783	3680	12391	7119
summary-mt-4564.txt	28102	3130	156356	3707	12624	7215
summary-mt-4565.txt	28141	2889	156457	3702	12385	7149
summary-mt-4566.txt	28148	3011	156301	3669	12383	7267
summary-mt-4567.txt	28490	2927	156136	3628	12407	7300
summary-mt-4568.txt	27823	2991	156607	3691	12353	7077
summary-mt-4569.txt	27986	2971	157119	3685	12314	7141
summary-mt-456.txt	27955	3019	156525	3821	12544	7181
summary-mt-4570.txt	27807	2915	156041	3717	12380	7186
summary-mt-4571.txt	27949	2983	156659	3713	12318	7238
summary-mt-4572.txt	28025	3029	155596	3764	12368	7023
summary-mt-4573.txt	28103	2977	155925	3729	12346	7227
summary-mt-4574.txt	28198	3009	156027	3726	12304	7019
summary-mt-4575.txt	27612	2969	155623	3672	12439	6998
summary-mt-4576.txt	28252	2982	155683	3749	12370	7030
summary-mt-4577.txt	27885	3043	156183	3629	12342	7170
summary-mt-4578.txt	27927	2922	156722	3587	12352	7259
summary-mt-4579.txt	27973	3018	156353	3677	12423	7159
summary-mt-457.txt	28183	2924	156181	3623	12298	7018
summary-mt-4580.txt	27746	2844	155628	3736	12628	7084
summary-mt-4581.txt	27858	2912	156598	3679	12570	7222
summary-mt-4582.txt	27679	2937	156274	3692	12450	7132
summary-mt-4583.txt	28017	2918	156344	3807	12409	7129
summary-mt-4584.txt	28229	2879	156554	3577	12438	7050
summary-mt-4585.txt	28062	3083	156564	3614	12516	6999
summary-mt-4586.txt	28093	2987	155660	3668	12457	7086
summary-mt-4587.txt	27734	3020	156110	3708	12353	7250
summary-mt-4588.txt	27895	2984	156197	3770	12331	7161
summary-mt-4589.txt	27960	2963	156538	3708	12200	7091
summary-mt-458.txt	28041	2965	155938	3781	12358	7157
summary-mt-4590.txt	28096	2983	156100	3773	12508	7255
summary-mt-4591.txt	27929	3096	155825	3545	12353	7299
summary-mt-4592.txt	27852	2933	155880	3701	12408	7140
summary-mt-4593.txt	27930	3007	155960	3748	12418	7118
summary-mt-4594.txt	27772	2982	156291	3731	12456	7168
summary-mt-4595.txt	28023	2999	156359	3790	12374	7202
summary-mt-4596.txt	27926	3020	156357	3781	12286	7098
summary-mt-4597.txt	28191	2923	156136	3632	12320	7105
summary-mt-4598.txt	27933	3002	156267	3656	12409	6950
summary-mt-4599.txt	28082	2853	156447	3729	12296	7095
summary-mt-459.txt	27911	2980	155575	3622	12422	7106
summary-mt-45.txt	27889	2999	155808	3666	12329	7077
summary-mt-4600.txt	28208	2935	155911	3614	12305	7142
summary-mt-4601.txt	27995	2959	156640	3697	12505	7125
summary-mt-4602.txt	28086	3071	156492	3785	12451	7048
summary-mt-4603.txt	28002	2920	155877	3701	12497	7260
summary-mt-4604.txt	27977	2873	155807	3690	12508	7201
summary-mt-4605.txt	27969	3000	155590	3744	12537	7102
summary-mt-4606.txt	27977	3009	156820	3789	12307	7180
summary-mt-4607.txt	28027	2985	156006	3853	12599	7074
summary-mt-4608.txt	28045	2924	156577	3671	12388	7158
summary-mt-4609.txt	27659	3048	157099	3730	12373	7092
summary-mt-460.txt	28182	3113	155329	3814	12449	7203
summary-mt-4610.txt	27881	2941	156077	3708	12469	7056
summary-mt-4611.txt	28094	2892	155821	3693	12403	7026
summary-mt-4612.txt	27988	2898	155325	3584	12242	7060
summary-mt-4613.txt	28023	3048	156638	3641	12203	7000
summary-mt-4614.txt	27884	2956	156183	3661	12640	7187
summary-mt-4615.txt	27930	3033	155243	3571	12472	7099
summary-mt-4616.txt	28216	3110	155229	3701	12556	7112
summary-mt-4617.txt	27977	2938	156206	3709	12266	7271
summary-mt-4618.txt	27865	2977	155953	3723	12259	6835
summary-mt-4619.txt	27961	2929	156000	3674	12247	7135
summary-mt-461.txt	27996	3094	156381	3794	12577	7095
summary-mt-4620.txt	27881	2882	156760	3768	12346	7137
summary-mt-4621.txt	28181	3024	156204	3732	12343	7120
summary-mt-4622.txt	27895	2969	155877	3683	12321	7199
summary-mt-4623.txt	27611	2951	155583	3688	12484	7104
summary-mt-4624.txt	27918	2945	155914	3740	12511	7137
summary-mt-4625.txt	27917	2893	156177	3736	12383	7112
summary-mt-4626.txt	27815	2948	155737	3690	12306	7213
summary-mt-4627.txt	27693	2943	156194	3733	12328	7035
summary-mt-4628.txt	27998	2950	156284	3749	12358	7184
summary-mt-4629.txt	27912	3082	156190	3792	12383	7256
summary-mt-462.txt	27780	2986	156498	3810	12517	7101
summary-mt-4630.txt	28055	2931	155929	3613	12436	7025
summary-mt-4631.txt	28023	3032	155572	3686	12096	7088
summary-mt-4632.txt	27830	3009	156160	3632	12476	7229
summary-mt-4633.txt	27742	3028	155827	3754	12481	7058
summary-mt-4634.txt	27765	3002	156250	3799	12135	7098
summary-mt-4635.txt	28089	2935	156931	3694	12094	7116
summary-mt-4636.txt	28090	2906	155896	3673	12303	7074
summary-mt-4637.txt	28164	2932	155845	3721	12392	7101
summary-mt-4638.txt	27885	3024	156359	3558	12583	7125
summary-mt-4639.txt	27801	3057	156011	3838	12343	7092
summary-mt-463.txt	28219	2933	156393	3712	12454	7137
summary-mt-4640.txt	27833	3002	156355	3602	12503	7102
summary-mt-4641.txt	27904	3009	156131	3699	12430	7264
summary-mt-4642.txt	28048	2912	156120	3574	12304	7133
summary-mt-4643.txt	28101	2999	156373	3673	12347	7137
summary-mt-4644.txt	28170	2973	155778	3774	12437	7091
summary-mt-4645.txt	28079	3046	156179	3706	12290	7343
summary-mt-4646.txt	27957	2994	156331	3675	12419	7198
summary-mt-4647.txt	28059	2886	156890	3740	12455	7157
summary-mt-4648.txt	28080	2976	155683	3689	12354	7098
summary-mt-4649.txt	27999	2938	156394	3703	12544	7159
summary-mt-464.txt	27754	3035	156245	3700	12558	7148
summary-mt-4650.txt	28226	3043	155686	3692	12327	7066
summary-mt-4651.txt	27853	2997	156523	3734	12261	7249
summary-mt-4652.txt	27803	3043	156234	3635	12291	7080
summary-mt-4653.txt	28073	2979	156575	3699	12390	7176
summary-mt-4654.txt	28190	2906	156680	3713	12388	7087
summary-mt-4655.txt	28097	3025	155653	3754	12398	6991
summary-mt-4656.txt	27903	2931	156087	3665	12458	7064
summary-mt-4657.txt	28021	3010	155592	3695	12267	7117
summary-mt-4658.txt	28125	3049	156262	3780	12283	7038
summary-mt-4659.txt	27813	2942	155864	3705	12434	7138
summary-mt-465.txt	28250	2962	156085	3627	12360	7226
summary-mt-4660.txt	27711	2973	155721	3769	12435	7130
summary-mt-4661.txt	28192	3033	155822	3641	12322	7096
summary-mt-4662.txt	27632	2765	156257	3687	12320	7155
summary-mt-4663.txt	27998	2985	156361	3678	12467	7198
summary-mt-4664.txt	27795	2998	156144	3724	12568	7114
summary-mt-4665.txt	28285	2950	156558	3784	12227	7091
summary-mt-4666.txt	28002	3027	156303	3669	12463	7206
summary-mt-4667.txt	28073	2933	155902	3788	12327	7050
summary-mt-4668.txt	28022	2929	155595	3834	12350	7077
summary-mt-4669.txt	27999	2997	156181	3721	12372	7104
summary-mt-466.txt	27647	2944	156270	3593	12311	7117
summary-mt-4670.txt	27822	2891	156105	3684	12245	7167
summary-mt-4671.txt	27951	2981	156398	3793	12169	7370
summary-mt-4672.txt	28043	3053	156280	3742	12313	7136
summary-mt-4673.txt	27994	2968	156491	3709	12451	7038
summary-mt-4674.txt	27720	2983	155950	3646	12525	7225
summary-mt-4675.txt	28211	2928	155780	3739	12297	7133
summary-mt-4676.txt	28036	2999	155610	3706	12378	7079
summary-mt-4677.txt	27874	2984	155964	3681	12385	7142
summary-mt-4678.txt	28091	3010	155786	3766	12362	7088
summary-mt-4679.txt	27928	2969	157086	3659	12325	7185
summary-mt-467.txt	28218	3061	156535	3690	12301	7017
summary-mt-4680.txt	27944	2999	156192	3732	12553	7106
summary-mt-4681.txt	27898	2825	156455	3655	12385	7036
summary-mt-4682.txt	27776	2885	156026	3650	12393	7076
summary-mt-4683.txt	27930	2971	156901	3672	12432	7103
summary-mt-4684.txt	27977	3074	156327	3693	12566	7205
summary-mt-4685.txt	27955	2917	155816	3629	12325	6931
summary-mt-4686.txt	27902	3069	156740	3610	12397	7191
summary-mt-4687.txt	28180	2892	156689	3695	12292	7081
summary-mt-4688.txt	27783	2999	156068	3691	12229	7006
summary-mt-4689.txt	28314	3011	156305	3673	12408	6953
summary-mt-468.txt	27867	2992	156530	3685	12354	7228
summary-mt-4690.txt	27897	3038	156127	3659	12258	7112
summary-mt-4691.txt	28197	2973	155553	3835	12398	6959
summary-mt-4692.txt	27853	3051	155323	3743	12543	7238
summary-mt-4693.txt	27667	2927	156494	3571	12495	7152
summary-mt-4694.txt	28145	2980	156644	3779	12445	7249
summary-mt-4695.txt	27786	3023	156029	3714	12419	7137
summary-mt-4696.txt	27780	2939	156488	3708	12223	7048
summary-mt-4697.txt	27882	3033	156314	3691	12618	7066
summary-mt-4698.txt	27887	3009	156850	3753	12409	7201
summary-mt-4699.txt	28071	2928	156235	3770	12384	7130
summary-mt-469.txt	28053	2959	156179	3653	12261	7211
summary-mt-46.txt	27909	2981	156060	3772	12334	7203
summary-mt-4700.txt	28307	2890	156365	3788	12404	6959
summary-mt-4701.txt	28195	2964	156412	3727	12404	7249
summary-mt-4702.txt	27629	2967	155405	3758	12315	7191
summary-mt-4703.txt	27873	2961	156367	3791	12402	7030
summary-mt-4704.txt	27926	2965	156708	3618	12402	7285
summary-mt-4705.txt	27867	3038	156124	3653	12413	7053
summary-mt-4706.txt	27935	2940	156042	3743	12483	7140
summary-mt-4707.txt	27683	3019	155910	3643	12393	7070
summary-mt-4708.txt	27932	2943	156463	3650	12498	7105
summary-mt-4709.txt	28239	2929	156528	3757	12398	7102
summary-mt-470.txt	28011	2979	156570	3825	12460	7166
summary-mt-4710.txt	28157	3034	156389	3720	12431	7014
summary-mt-4711.txt	28405	2917	155797	3669	12438	7108
summary-mt-4712.txt	27975	3047	156714	3721	12215	7082
summary-mt-4713.txt	28057	2930	155593	3672	12582	7213
summary-mt-4714.txt	28196	3014	156239	3770	12221	7248
summary-mt-4715.txt	28004	3030	156889	3798	12245	7050
summary-mt-4716.txt	28098	2995	155607	3803	12526	7189
summary-mt-4717.txt	27809	3010	156094	3692	12533	7313
summary-mt-4718.txt	28181	2921	156070	3595	12458	7118
summary-mt-4719.txt	27888	3075	156164	3698	12382	7255
summary-mt-471.txt	28350	3045	155573	3641	12440	7057
summary-mt-4720.txt	28087	2918	156544	3766	12382	7101
summary-mt-4721.txt	27647	3006	155773	3669	12413	7133
summary-mt-4722.txt	27693	3026	156062	3704	12376	7154
summary-mt-4723.txt	27983	2842	156181	3670	12430	7202
summary-mt-4724.txt	27920	2936	155971	3664	12245	7177
summary-mt-4725.txt	28087	3048	156925	3713	12532	6996
summary-mt-4726.txt	28023	2986	155720	3743	12365	7176
summary-mt-4727.txt	27630	2958	155674	3645	12231	7208
summary-mt-4728.txt	27932	3023	156436	3717	12437	7328
summary-mt-4729.txt	28034	2855	156383	3659	12394	7168
summary-mt-472.txt	28047	3130	156314	3733	12502	7302
summary-mt-4730.txt	27807	3030	156088	3608	12376	7159
summary-mt-4731.txt	27942	3016	156998	3701	12371	7147
summary-mt-4732.txt	27903	2921	155943	3748	12512	7143
summary-mt-4733.txt	27907	3022	156437	3707	12329	7176
summary-mt-4734.txt	28119	2988	156453	3646	12450	7098
summary-mt-4735.txt	28140	2931	156129	3754	12196	6979
summary-mt-4736.txt	28008	3029	156236	3637	12325	7184
summary-mt-4737.txt	27891	2883	156671	3604	12415	7079
summary-mt-4738.txt	28150	2992	156281	3670	12383	7088
summary-mt-4739.txt	27826	3052	156075	3638	12346	7104
summary-mt-473.txt	27617	2958	156400	3780	12464	7196
summary-mt-4740.txt	28136	3052	156893	3654	12370	7200
summary-mt-4741.txt	28151	2938	155930	3724	12301	7242
summary-mt-4742.txt	27934	2945	156007	3843	12442	7052
summary-mt-4743.txt	27835	2973	156337	3644	12591	7113
summary-mt-4744.txt	28025	2978	156218	3657	12418	7139
summary-mt-4745.txt	28023	2990	156536	3713	12323	7087
summary-mt-4746.txt	27375	2929	156458	3805	12369	7058
summary-mt-4747.txt	28271	3033	156499	3622	12449	7166
summary-mt-4748.txt	28050	2980	156074	3651	12480	7054
summary-mt-4749.txt	28014	2953	156460	3662	12566	7226
summary-mt-474.txt	27840	3073	156290	3714	12616	6924
summary-mt-4750.txt	28090	3076	156602	3703	12429	7076
summary-mt-4751.txt	27872	3001	155736	3780	12473	7145
summary-mt-4752.txt	28090	3013	156084	3698	12250	7150
summary-mt-4753.txt	27828	2906	155752	3767	12477	7104
summary-mt-4754.txt	28304	3032	156188	3676	12298	7086
summary-mt-4755.txt	27901	2922	156133	3641	12529	7207
summary-mt-4756.txt	28230	2930	156321	3735	12539	7274
summary-mt-4757.txt	27725	3018	156284	3774	12514	7158
summary-mt-4758.txt	27980	3022	156883	3700	12605	7133
summary-mt-4759.txt	28058	2977	156163	3707	12386	7127
summary-mt-475.txt	27944	2991	155465	3612	12266	7286
summary-mt-4760.txt	27902	3127	155957	3792	12464	7166
summary-mt-4761.txt	27689	2926	156526	3752	12516	7092
summary-mt-4762.txt	27735	3010	156297	3753	12481	7010
summary-mt-4763.txt	27769	2929	156469	3716	12382	7252
summary-mt-4764.txt	27987	2962	155900	3653	12217	7234
summary-mt-4765.txt	28048	3004	156836	3691	12560	7115
summary-mt-4766.txt	27893	2991	155341	3697	12526	7210
summary-mt-4767.txt	27868	2977	156305	3736	12303	7221
summary-mt-4768.txt	27634	2906	156869	3642	12489	7200
summary-mt-4769.txt	27663	3086	156135	3681	12320	7164
summary-mt-476.txt	27852	3014	156681	3809	12438	7113
summary-mt-4770.txt	27866	2988	156277	3721	12469	7124
summary-mt-4771.txt	27695	2904	156228	3663	12520	7089
summary-mt-4772.txt	28164	3034	156074	3728	12366	7137
summary-mt-4773.txt	28101	3003	155650	3757	12296	7215
summary-mt-4774.txt	27994	3033	156439	3745	12312	7149
summary-mt-4775.txt	28157	2976	156027	3612	12418	7262
summary-mt-4776.txt	27969	2951	156218	3647	12521	7238
summary-mt-4777.txt	27899	3039	156118	3599	12353	6949
summary-mt-4778.txt	28207	2945	156059	3703	12376	7259
summary-mt-4779.txt	28491	3008	156655	3623	12322	7132
summary-mt-477.txt	27827	3022	156414	3765	12670	6948
summary-mt-4780.txt	28168	2963	155953	3713	12332	7210
summary-mt-4781.txt	27954	2998	155957	3791	12500	7358
summary-mt-4782.txt	28022	2980	156323	3769	12391	7037
summary-mt-4783.txt	28036	2959	156141	3779	12294	7234
summary-mt-4784.txt	28102	2953	156473	3676	12307	7104
summary-mt-4785.txt	27862	2953	156364	3604	12513	7188
summary-mt-4786.txt	27845	3029	155548	3682	12552	7258
summary-mt-4787.txt	27943	2942	155972	3696	12390	7134
summary-mt-4788.txt	27644	2946	157021	3822	12322	7166
summary-mt-4789.txt	27996	2967	156485	3763	12522	7107
summary-mt-478.txt	28234	2933	156429	3608	12289	7154
summary-mt-4790.txt	28024	2961	155546	3734	12463	7106
summary-mt-4791.txt	27926	2992	156760	3703	12370	6924
summary-mt-4792.txt	28009	2937	155940	3717	12321	6956
summary-mt-4793.txt	28210	3021	156607	3684	12210	7112
summary-mt-4794.txt	28143	2989	155673	3727	12480	7178
summary-mt-4795.txt	27807	2965	156523	3613	12346	7043
summary-mt-4796.txt	28153	2977	156494	3757	12286	7091
summary-mt-4797.txt	28046	2943	155776	3715	12420	7055
summary-mt-4798.txt	28018	2988	156294	3653	12325	7075
summary-mt-4799.txt	27908	2990	156294	3690	12557	7211
summary-mt-479.txt	28046	2967	156477	3814	12425	7098
summary-mt-47.txt	28318	2947	156441	3635	12477	7107
summary-mt-4800.txt	27793	2915	156580	3714	12314	7151
summary-mt-4801.txt	27943	2954	155793	3690	12449	7068
summary-mt-4802.txt	28031	2969	156366	3692	12532	7170
summary-mt-4803.txt	28025	3017	156728	3762	12408	7157
summary-mt-4804.txt	28179	2984	156516	3672	12291	7154
summary-mt-4805.txt	27946	2985	156032	3782	12370	7208
summary-mt-4806.txt	28314	2967	156569	3711	12207	7140
summary-mt-4807.txt	27844	2887	157061	3733	12677	7178
summary-mt-4808.txt	27770	3018	156801	3773	12479	7250
summary-mt-4809.txt	28249	2987	156458	3722	12315	7149
summary-mt-480.txt	27712	3006	156209	3789	12409	7105
summary-mt-4810.txt	28072	3071	156815	3630	12212	7276
summary-mt-4811.txt	27813	2972	155847	3742	12455	7155
summary-mt-4812.txt	27645	3014	156050	3879	12280	7185
summary-mt-4813.txt	27961	2940	156250	3703	12427	7191
summary-mt-4814.txt	27947	2930	156341	3677	12478	7092
summary-mt-4815.txt	27762	2940	155716	3650	12134	7310
summary-mt-4816.txt	27958	3041	156404	3723	12428	7294
summary-mt-4817.txt	28030	3051	155821	3726	12347	7265
summary-mt-4818.txt	28058	2985	156154	3763	12436	7150
summary-mt-4819.txt	28127	2968	156648	3724	12397	7230
summary-mt-481.txt	27746	2979	156088	3762	12243	7071
summary-mt-4820.txt	27688	3030	156050	3657	12361	7056
summary-mt-4821.txt	28071	2948	156203	3604	12346	7171
summary-mt-4822.txt	28063	2969	156343	3756	12455	7033
summary-mt-4823.txt	27972	2998	157100	3580	12227	7224
summary-mt-4824.txt	28155	2956	155806	3709	12262	7178
summary-mt-4825.txt	27941	3045	156914	3817	12317	7171
summary-mt-4826.txt	28093	3028	155518	3729	12457	7147
summary-mt-4827.txt	27721	2915	156279	3736	12541	7115
summary-mt-4828.txt	28046	2969	156503	3650	12373	7206
summary-mt-4829.txt	28177	3008	156241	3652	12214	7239
summary-mt-482.txt	28088	2955	155966	3763	12416	7212
summary-mt-4830.txt	27957	3034	155871	3659	12488	7110
summary-mt-4831.txt	27841	2928	156521	3734	12531	7054
summary-mt-4832.txt	27707	3012	155442	3707	12508	7097
summary-mt-4833.txt	28026	3046	156297	3714	12483	7171
summary-mt-4834.txt	27918	2973	156206	3765	12303	7209
summary-mt-4835.txt	28170	2924	156851	3742	12247	7067
summary-mt-4836.txt	27865	3025	156311	3641	12367	7147
summary-mt-4837.txt	27767	2959	155330	3636	12392	7097
summary-mt-4838.txt	28328	3004	156494	3765	12379	7124
summary-mt-4839.txt	27880	2961	156343	3626	12436	7240
summary-mt-483.txt	28016	3025	156864	3718	12346	6958
summary-mt-4840.txt	27934	3026	155807	3791	12276	7033
summary-mt-4841.txt	27767	2961	155750	3766	12270	7309
summary-mt-4842.txt	27917	3033	155893	3632	12295	7233
summary-mt-4843.txt	28171	3006	156559	3663	12606	7065
